dataset,language,sent_id,dependency_distance
human,en,en-human-0000458,3
human,en,en-human-0000459,1
human,en,en-human-0000459,1
human,en,en-human-0000459,2
human,en,en-human-0000459,2
human,en,en-human-0000459,1
human,en,en-human-0000459,3
human,en,en-human-0000459,1
human,en,en-human-0000459,6
human,en,en-human-0000459,1
human,en,en-human-0000459,2
human,en,en-human-0000459,1
human,en,en-human-0000459,3
human,en,en-human-0000459,1
human,en,en-human-0000459,8
human,en,en-human-0000459,1
human,en,en-human-0000459,2
human,en,en-human-0000459,5
human,en,en-human-0000459,4
human,en,en-human-0000459,3
human,en,en-human-0000459,1
human,en,en-human-0000459,1
human,en,en-human-0000459,8
human,en,en-human-0000460,4
human,en,en-human-0000460,3
human,en,en-human-0000460,2
human,en,en-human-0000460,1
human,en,en-human-0000460,1
human,en,en-human-0000460,2
human,en,en-human-0000460,1
human,en,en-human-0000460,2
human,en,en-human-0000460,1
human,en,en-human-0000460,6
human,en,en-human-0000461,5
human,en,en-human-0000461,4
human,en,en-human-0000461,3
human,en,en-human-0000461,2
human,en,en-human-0000461,1
human,en,en-human-0000462,1
human,en,en-human-0000463,1
human,en,en-human-0000464,1
human,en,en-human-0000465,4
human,en,en-human-0000465,1
human,en,en-human-0000465,2
human,en,en-human-0000465,1
human,en,en-human-0000466,1
human,en,en-human-0000466,1
human,en,en-human-0000466,3
human,en,en-human-0000466,3
human,en,en-human-0000466,2
human,en,en-human-0000466,1
human,en,en-human-0000466,7
human,en,en-human-0000466,4
human,en,en-human-0000466,3
human,en,en-human-0000466,1
human,en,en-human-0000466,1
human,en,en-human-0000466,5
human,en,en-human-0000466,2
human,en,en-human-0000466,1
human,en,en-human-0000466,3
human,en,en-human-0000466,3
human,en,en-human-0000466,2
human,en,en-human-0000466,1
human,en,en-human-0000466,4
human,en,en-human-0000466,1
human,en,en-human-0000466,5
human,en,en-human-0000466,2
human,en,en-human-0000466,1
human,en,en-human-0000466,2
human,en,en-human-0000466,1
human,en,en-human-0000466,26
human,en,en-human-0000466,1
human,en,en-human-0000466,2
human,en,en-human-0000467,1
human,en,en-human-0000468,3
human,en,en-human-0000468,2
human,en,en-human-0000468,1
human,en,en-human-0000468,1
human,en,en-human-0000468,2
human,en,en-human-0000468,1
human,en,en-human-0000468,4
human,en,en-human-0000468,3
human,en,en-human-0000468,2
human,en,en-human-0000468,1
human,en,en-human-0000468,8
human,en,en-human-0000468,1
human,en,en-human-0000468,8
human,en,en-human-0000468,7
human,en,en-human-0000468,6
human,en,en-human-0000468,1
human,en,en-human-0000468,4
human,en,en-human-0000468,1
human,en,en-human-0000468,1
human,en,en-human-0000468,10
human,en,en-human-0000469,1
human,en,en-human-0000469,2
human,en,en-human-0000469,1
human,en,en-human-0000469,2
human,en,en-human-0000469,1
human,en,en-human-0000469,2
human,en,en-human-0000469,1
human,en,en-human-0000469,2
human,en,en-human-0000470,2
human,en,en-human-0000470,1
human,en,en-human-0000470,1
human,en,en-human-0000470,1
human,en,en-human-0000471,2
human,en,en-human-0000471,1
human,en,en-human-0000471,2
human,en,en-human-0000471,1
human,en,en-human-0000471,3
human,en,en-human-0000471,2
human,en,en-human-0000471,1
human,en,en-human-0000471,3
human,en,en-human-0000472,1
human,en,en-human-0000472,3
human,en,en-human-0000472,2
human,en,en-human-0000472,1
human,en,en-human-0000472,4
human,en,en-human-0000472,1
human,en,en-human-0000472,2
human,en,en-human-0000472,1
human,en,en-human-0000472,4
human,en,en-human-0000472,1
human,en,en-human-0000473,4
human,en,en-human-0000473,3
human,en,en-human-0000473,2
human,en,en-human-0000473,1
human,en,en-human-0000474,3
human,en,en-human-0000474,2
human,en,en-human-0000474,1
human,en,en-human-0000474,1
human,en,en-human-0000474,2
human,en,en-human-0000475,2
human,en,en-human-0000475,1
human,en,en-human-0000475,1
human,en,en-human-0000476,3
human,en,en-human-0000476,2
human,en,en-human-0000476,1
human,en,en-human-0000477,6
human,en,en-human-0000477,1
human,en,en-human-0000477,2
human,en,en-human-0000477,3
human,en,en-human-0000477,2
human,en,en-human-0000477,1
human,en,en-human-0000478,3
human,en,en-human-0000478,1
human,en,en-human-0000478,2
human,en,en-human-0000478,1
human,en,en-human-0000478,2
human,en,en-human-0000478,1
human,en,en-human-0000478,1
human,en,en-human-0000478,1
human,en,en-human-0000478,4
human,en,en-human-0000478,2
human,en,en-human-0000478,1
human,en,en-human-0000478,3
human,en,en-human-0000479,2
human,en,en-human-0000479,1
human,en,en-human-0000479,2
human,en,en-human-0000479,1
human,en,en-human-0000479,3
human,en,en-human-0000479,1
human,en,en-human-0000479,3
human,en,en-human-0000479,1
human,en,en-human-0000479,1
human,en,en-human-0000479,5
human,en,en-human-0000479,1
human,en,en-human-0000479,2
human,en,en-human-0000480,1
human,en,en-human-0000480,2
human,en,en-human-0000482,1
human,en,en-human-0000482,2
human,en,en-human-0000482,3
human,en,en-human-0000484,2
human,en,en-human-0000484,1
human,en,en-human-0000484,3
human,en,en-human-0000484,2
human,en,en-human-0000484,1
human,en,en-human-0000484,3
human,en,en-human-0000484,1
human,en,en-human-0000484,8
human,en,en-human-0000485,1
human,en,en-human-0000485,5
human,en,en-human-0000485,4
human,en,en-human-0000485,3
human,en,en-human-0000485,2
human,en,en-human-0000485,1
human,en,en-human-0000485,1
human,en,en-human-0000485,2
human,en,en-human-0000485,1
human,en,en-human-0000485,2
human,en,en-human-0000485,1
human,en,en-human-0000485,4
human,en,en-human-0000485,2
human,en,en-human-0000485,1
human,en,en-human-0000485,7
human,en,en-human-0000486,5
human,en,en-human-0000486,4
human,en,en-human-0000486,3
human,en,en-human-0000486,2
human,en,en-human-0000486,1
human,en,en-human-0000487,1
human,en,en-human-0000487,1
human,en,en-human-0000487,3
human,en,en-human-0000487,1
human,en,en-human-0000490,3
human,en,en-human-0000490,2
human,en,en-human-0000490,1
human,en,en-human-0000490,1
human,en,en-human-0000490,1
human,en,en-human-0000490,2
human,en,en-human-0000490,3
human,en,en-human-0000490,2
human,en,en-human-0000490,1
human,en,en-human-0000490,7
human,en,en-human-0000491,1
human,en,en-human-0000491,1
human,en,en-human-0000491,2
human,en,en-human-0000491,1
human,en,en-human-0000491,1
human,en,en-human-0000491,2
human,en,en-human-0000491,1
human,en,en-human-0000491,2
human,en,en-human-0000491,1
human,en,en-human-0000491,4
human,en,en-human-0000492,4
human,en,en-human-0000492,3
human,en,en-human-0000492,2
human,en,en-human-0000492,1
human,en,en-human-0000492,1
human,en,en-human-0000492,1
human,en,en-human-0000492,3
human,en,en-human-0000493,1
human,en,en-human-0000493,2
human,en,en-human-0000493,1
human,en,en-human-0000493,2
human,en,en-human-0000493,1
human,en,en-human-0000493,2
human,en,en-human-0000493,1
human,en,en-human-0000493,2
human,en,en-human-0000493,3
human,en,en-human-0000494,1
human,en,en-human-0000495,1
human,en,en-human-0000495,1
human,en,en-human-0000496,2
human,en,en-human-0000496,1
human,en,en-human-0000497,1
human,en,en-human-0000497,2
human,en,en-human-0000497,2
human,en,en-human-0000499,1
human,en,en-human-0000499,12
human,en,en-human-0000499,3
human,en,en-human-0000499,1
human,en,en-human-0000499,2
human,en,en-human-0000499,4
human,en,en-human-0000499,7
human,en,en-human-0000499,6
human,en,en-human-0000499,5
human,en,en-human-0000499,4
human,en,en-human-0000499,2
human,en,en-human-0000499,1
human,en,en-human-0000499,4
human,en,en-human-0000499,3
human,en,en-human-0000499,2
human,en,en-human-0000499,1
human,en,en-human-0000499,5
human,en,en-human-0000499,1
human,en,en-human-0000499,2
human,en,en-human-0000500,6
human,en,en-human-0000500,5
human,en,en-human-0000500,4
human,en,en-human-0000500,3
human,en,en-human-0000500,2
human,en,en-human-0000500,1
human,en,en-human-0000500,5
human,en,en-human-0000500,3
human,en,en-human-0000500,2
human,en,en-human-0000500,1
human,en,en-human-0000500,3
human,en,en-human-0000500,2
human,en,en-human-0000500,1
human,en,en-human-0000500,4
human,en,en-human-0000500,1
human,en,en-human-0000500,2
human,en,en-human-0000500,1
human,en,en-human-0000500,4
human,en,en-human-0000500,1
human,en,en-human-0000500,12
human,en,en-human-0000500,2
human,en,en-human-0000500,4
human,en,en-human-0000500,1
human,en,en-human-0000500,6
human,en,en-human-0000500,2
human,en,en-human-0000500,1
human,en,en-human-0000500,9
human,en,en-human-0000500,2
human,en,en-human-0000500,1
human,en,en-human-0000500,23
human,en,en-human-0000501,3
human,en,en-human-0000501,2
human,en,en-human-0000501,1
human,en,en-human-0000501,11
human,en,en-human-0000501,1
human,en,en-human-0000501,2
human,en,en-human-0000501,3
human,en,en-human-0000501,1
human,en,en-human-0000501,2
human,en,en-human-0000501,4
human,en,en-human-0000501,1
human,en,en-human-0000501,8
human,en,en-human-0000501,1
human,en,en-human-0000501,1
human,en,en-human-0000501,2
human,en,en-human-0000501,1
human,en,en-human-0000501,4
human,en,en-human-0000501,2
human,en,en-human-0000501,1
human,en,en-human-0000501,3
human,en,en-human-0000501,2
human,en,en-human-0000501,1
human,en,en-human-0000501,2
human,en,en-human-0000501,1
human,en,en-human-0000501,4
human,en,en-human-0000501,1
human,en,en-human-0000501,2
human,en,en-human-0000501,1
human,en,en-human-0000501,18
human,en,en-human-0000501,1
human,en,en-human-0000501,2
human,en,en-human-0000501,3
human,en,en-human-0000501,2
human,en,en-human-0000501,1
human,en,en-human-0000501,4
human,en,en-human-0000502,1
human,en,en-human-0000503,2
human,en,en-human-0000503,2
human,en,en-human-0000504,2
human,en,en-human-0000504,1
human,en,en-human-0000504,1
human,en,en-human-0000504,2
human,en,en-human-0000504,1
human,en,en-human-0000504,3
human,en,en-human-0000504,2
human,en,en-human-0000504,1
human,en,en-human-0000504,5
human,en,en-human-0000505,3
human,en,en-human-0000505,2
human,en,en-human-0000505,1
human,en,en-human-0000505,1
human,en,en-human-0000505,2
human,en,en-human-0000505,1
human,en,en-human-0000505,4
human,en,en-human-0000505,1
human,en,en-human-0000505,1
human,en,en-human-0000505,3
human,en,en-human-0000505,1
human,en,en-human-0000505,2
human,en,en-human-0000505,1
human,en,en-human-0000505,4
human,en,en-human-0000506,2
human,en,en-human-0000506,1
human,en,en-human-0000506,3
human,en,en-human-0000506,2
human,en,en-human-0000506,1
human,en,en-human-0000506,3
human,en,en-human-0000506,1
human,en,en-human-0000506,5
human,en,en-human-0000506,2
human,en,en-human-0000506,1
human,en,en-human-0000506,3
human,en,en-human-0000507,1
human,en,en-human-0000507,1
human,en,en-human-0000508,1
human,en,en-human-0000508,3
human,en,en-human-0000508,2
human,en,en-human-0000508,1
human,en,en-human-0000508,4
human,en,en-human-0000508,1
human,en,en-human-0000508,2
human,en,en-human-0000508,1
human,en,en-human-0000508,2
human,en,en-human-0000508,3
human,en,en-human-0000508,1
human,en,en-human-0000508,1
human,en,en-human-0000508,4
human,en,en-human-0000508,2
human,en,en-human-0000508,1
human,en,en-human-0000508,9
human,en,en-human-0000510,6
human,en,en-human-0000510,5
human,en,en-human-0000510,4
human,en,en-human-0000510,3
human,en,en-human-0000510,2
human,en,en-human-0000510,1
human,en,en-human-0000510,1
human,en,en-human-0000510,5
human,en,en-human-0000510,2
human,en,en-human-0000510,1
human,en,en-human-0000510,4
human,en,en-human-0000510,6
human,en,en-human-0000511,2
human,en,en-human-0000511,1
human,en,en-human-0000511,4
human,en,en-human-0000511,3
human,en,en-human-0000511,2
human,en,en-human-0000511,1
human,en,en-human-0000511,3
human,en,en-human-0000511,2
human,en,en-human-0000511,1
human,en,en-human-0000511,4
human,en,en-human-0000511,1
human,en,en-human-0000511,4
human,en,en-human-0000511,3
human,en,en-human-0000511,2
human,en,en-human-0000511,1
human,en,en-human-0000511,6
human,en,en-human-0000511,2
human,en,en-human-0000511,4
human,en,en-human-0000511,2
human,en,en-human-0000511,1
human,en,en-human-0000511,7
human,en,en-human-0000512,4
human,en,en-human-0000512,3
human,en,en-human-0000512,2
human,en,en-human-0000512,1
human,en,en-human-0000512,8
human,en,en-human-0000512,1
human,en,en-human-0000512,5
human,en,en-human-0000512,4
human,en,en-human-0000512,3
human,en,en-human-0000512,2
human,en,en-human-0000512,1
human,en,en-human-0000512,9
human,en,en-human-0000512,15
human,en,en-human-0000512,14
human,en,en-human-0000512,4
human,en,en-human-0000512,3
human,en,en-human-0000512,2
human,en,en-human-0000512,1
human,en,en-human-0000512,8
human,en,en-human-0000512,1
human,en,en-human-0000512,1
human,en,en-human-0000512,3
human,en,en-human-0000512,3
human,en,en-human-0000512,2
human,en,en-human-0000512,1
human,en,en-human-0000512,27
human,en,en-human-0000513,2
human,en,en-human-0000513,1
human,en,en-human-0000513,3
human,en,en-human-0000513,2
human,en,en-human-0000513,1
human,en,en-human-0000513,4
human,en,en-human-0000513,3
human,en,en-human-0000513,2
human,en,en-human-0000513,1
human,en,en-human-0000513,6
human,en,en-human-0000513,1
human,en,en-human-0000513,8
human,en,en-human-0000513,5
human,en,en-human-0000513,2
human,en,en-human-0000513,1
human,en,en-human-0000513,4
human,en,en-human-0000513,1
human,en,en-human-0000513,2
human,en,en-human-0000513,6
human,en,en-human-0000514,3
human,en,en-human-0000514,2
human,en,en-human-0000514,1
human,en,en-human-0000514,1
human,en,en-human-0000514,2
human,en,en-human-0000514,1
human,en,en-human-0000514,2
human,en,en-human-0000514,2
human,en,en-human-0000514,1
human,en,en-human-0000514,5
human,en,en-human-0000514,1
human,en,en-human-0000514,2
human,en,en-human-0000514,2
human,en,en-human-0000514,1
human,en,en-human-0000514,5
human,en,en-human-0000514,1
human,en,en-human-0000514,1
human,en,en-human-0000514,3
human,en,en-human-0000514,3
human,en,en-human-0000514,2
human,en,en-human-0000514,1
human,en,en-human-0000514,7
human,en,en-human-0000514,1
human,en,en-human-0000514,2
human,en,en-human-0000514,1
human,en,en-human-0000514,4
human,en,en-human-0000515,1
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,5
human,en,en-human-0000515,9
human,en,en-human-0000515,5
human,en,en-human-0000515,4
human,en,en-human-0000515,3
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,3
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,16
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,10
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,4
human,en,en-human-0000515,1
human,en,en-human-0000515,37
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,42
human,en,en-human-0000515,5
human,en,en-human-0000515,4
human,en,en-human-0000515,3
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,6
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,3
human,en,en-human-0000515,2
human,en,en-human-0000515,1
human,en,en-human-0000515,55
human,en,en-human-0000515,1
human,en,en-human-0000515,1
human,en,en-human-0000515,1
human,en,en-human-0000515,3
human,en,en-human-0000515,1
human,en,en-human-0000515,2
human,en,en-human-0000516,4
human,en,en-human-0000516,1
human,en,en-human-0000516,6
human,en,en-human-0000516,1
human,en,en-human-0000516,2
human,en,en-human-0000516,2
human,en,en-human-0000516,1
human,en,en-human-0000516,2
human,en,en-human-0000516,1
human,en,en-human-0000516,3
human,en,en-human-0000516,1
human,en,en-human-0000516,2
human,en,en-human-0000517,1
human,en,en-human-0000517,1
human,en,en-human-0000517,2
human,en,en-human-0000517,1
human,en,en-human-0000517,4
human,en,en-human-0000518,4
human,en,en-human-0000518,3
human,en,en-human-0000518,2
human,en,en-human-0000518,1
human,en,en-human-0000518,13
human,en,en-human-0000518,12
human,en,en-human-0000518,1
human,en,en-human-0000518,2
human,en,en-human-0000518,1
human,en,en-human-0000518,2
human,en,en-human-0000518,2
human,en,en-human-0000518,1
human,en,en-human-0000518,6
human,en,en-human-0000518,2
human,en,en-human-0000518,1
human,en,en-human-0000518,14
human,en,en-human-0000518,3
human,en,en-human-0000518,2
human,en,en-human-0000518,1
human,en,en-human-0000518,4
human,en,en-human-0000518,8
human,en,en-human-0000518,1
human,en,en-human-0000518,6
human,en,en-human-0000518,5
human,en,en-human-0000518,4
human,en,en-human-0000518,2
human,en,en-human-0000518,9
human,en,en-human-0000518,1
human,en,en-human-0000518,2
human,en,en-human-0000518,1
human,en,en-human-0000518,2
human,en,en-human-0000518,2
human,en,en-human-0000518,1
human,en,en-human-0000518,5
human,en,en-human-0000519,4
human,en,en-human-0000519,3
human,en,en-human-0000519,2
human,en,en-human-0000519,1
human,en,en-human-0000519,2
human,en,en-human-0000519,1
human,en,en-human-0000519,4
human,en,en-human-0000519,1
